date,home,away,spread,homeWL,awayWL
1508468400000,CHO,ATL,18,0,1
1508468400000,PHI,BOS,-10,0,0
1508468400000,DAL,SAC,-5,0,0
1508468400000,MIN,UTA,3,0,1
1508468400000,BRK,ORL,5,0,1
1508468400000,WAS,DET,4,1,1
1508468400000,NOP,GSW,-8,0,0
1508468400000,PHO,LAL,-2,0,0
1508468400000,IND,POR,-18,1,1
1508468400000,MIL,CLE,-19,1,1
1508554800000,TOR,PHI,34,1,0
1508554800000,MEM,GSW,10,1,0.5
1508554800000,HOU,DAL,16,1,0
1508554800000,MIA,IND,4,0,0.5
1508554800000,UTA,OKC,9,0.5,1
1508554800000,LAC,PHO,42,1,0
1508554800000,NYK,DET,-4,0,0.5
1508554800000,CLE,ORL,-21,1,0.5
1508554800000,DEN,SAC,17,0,0.5
1508554800000,MIL,POR,3,0.5,1
1508554800000,CHI,SAS,-10,0,1
1508641200000,BRK,ATL,12,0.5,0.5
1508641200000,OKC,MIN,-2,0.5,0.5
1508641200000,LAL,NOP,-7,0.5,0
1508727600000,HOU,MEM,-8,1,1
1508727600000,MIL,CHO,9,0.6666666666666666,0.5
1508727600000,DAL,GSW,-30,0,0.3333333333333333
1508727600000,PHO,SAC,2,0,0.3333333333333333
1508727600000,SAS,TOR,4,1,1
1508727600000,MIA,ATL,11,0.5,0.3333333333333333
1508727600000,DEN,WAS,-5,0.5,1
1508727600000,DET,PHI,-11,0.6666666666666666,0
1508814000000,MIN,IND,-23,0.6666666666666666,0.3333333333333333
1508814000000,BOS,NYK,21,0.3333333333333333,0
1508814000000,ORL,BRK,4,0.6666666666666666,0.6666666666666666
1508814000000,CLE,CHI,7,0.6666666666666666,0
1508814000000,LAC,UTA,18,1,0.6666666666666666
1508814000000,POR,NOP,10,0.6666666666666666,0.3333333333333333
1508900400000,DAL,MEM,9,0,1
1508900400000,LAL,WAS,3,0.3333333333333333,1
1508900400000,MIA,SAS,-17,0.6666666666666666,1
1508900400000,OKC,IND,18,0.3333333333333333,0.5
1508900400000,PHO,UTA,9,0.25,0.5
1508900400000,PHI,HOU,-1,0.25,0.75
1508900400000,GSW,TOR,5,0.5,0.6666666666666666
1508900400000,DET,MIN,21,0.5,0.5
1508900400000,CHO,DEN,17,0.3333333333333333,0.3333333333333333
1508900400000,BRK,CLE,5,0.5,0.75
1508986800000,SAC,NOP,-8,0.25,0.25
1508986800000,CHI,ATL,5,0,0.25
1508986800000,MIL,BOS,-7,0.75,0.5
1508986800000,POR,LAC,-1,0.75,1
1508986800000,MEM,DAL,5,0.75,0.2
1509073200000,MIN,OKC,3,0.4,0.5
1509073200000,ATL,DEN,-5,0.2,0.25
1509073200000,ORL,SAS,27,0.75,1
1509073200000,LAL,TOR,-9,0.5,0.5
1509073200000,GSW,WAS,3,0.6,0.75
1509073200000,CHO,HOU,-16,0.5,0.8
1509073200000,NYK,BRK,21,0,0.6
1509159600000,DAL,PHI,-2,0.16666666666666666,0.2
1509159600000,MEM,HOU,14,0.8,0.8333333333333334
1509159600000,CHI,OKC,-32,0.25,0.4
1509159600000,POR,PHO,7,0.6,0.4
1509159600000,LAC,DET,-8,1,0.6
1509159600000,MIA,BOS,-6,0.5,0.6
1509159600000,UTA,LAL,15,0.4,0.4
1509159600000,NOP,CLE,22,0.4,0.6
1509246000000,BRK,DEN,-13,0.5,0.4
1509246000000,IND,SAS,3,0.4,0.8
1509246000000,ATL,MIL,-11,0.16666666666666666,0.6
1509246000000,CHO,ORL,7,0.4,0.8
1509246000000,GSW,DET,-8,0.6666666666666666,0.6666666666666666
1509246000000,CLE,NYK,-19,0.5,0.25
1509246000000,SAC,WAS,-27,0.2,0.6
1509332400000,NYK,DEN,6,0.4,0.5
1509332400000,HOU,PHI,-8,0.7142857142857143,0.3333333333333333
1509332400000,POR,TOR,-14,0.6666666666666666,0.6
1509332400000,UTA,DAL,15,0.5,0.14285714285714285
1509332400000,LAC,GSW,-28,0.8,0.5714285714285714
1509332400000,BOS,SAS,14,0.6666666666666666,0.6666666666666666
1509332400000,NOP,ORL,-16,0.5,0.6666666666666666
1509332400000,MIA,MIN,-3,0.4,0.5
1509332400000,MEM,CHO,-5,0.8333333333333334,0.5
1509418800000,MIL,OKC,-19,0.6666666666666666,0.5
1509418800000,LAL,DET,20,0.3333333333333333,0.7142857142857143
1509418800000,IND,SAC,18,0.5,0.16666666666666666
1509418800000,BRK,PHO,-8,0.42857142857142855,0.3333333333333333
1509505200000,PHI,ATL,10,0.42857142857142855,0.14285714285714285
1509505200000,WAS,PHO,-6,0.6666666666666666,0.42857142857142855
1509505200000,CLE,IND,-17,0.42857142857142855,0.5714285714285714
1509505200000,NOP,MIN,-6,0.42857142857142855,0.5714285714285714
1509505200000,CHO,MIL,5,0.5714285714285714,0.5714285714285714
1509505200000,BOS,SAC,27,0.7142857142857143,0.14285714285714285
1509505200000,UTA,POR,9,0.5714285714285714,0.5714285714285714
1509505200000,LAC,DAL,21,0.6666666666666666,0.125
1509505200000,DEN,TOR,18,0.42857142857142855,0.6666666666666666
1509505200000,MEM,ORL,-2,0.7142857142857143,0.7142857142857143
1509505200000,MIA,CHI,6,0.3333333333333333,0.2
1509505200000,NYK,HOU,-22,0.5,0.625
1509591600000,SAS,GSW,-20,0.5714285714285714,0.625
1509591600000,POR,LAL,3,0.5,0.42857142857142855
1509678000000,NYK,PHO,13,0.42857142857142855,0.5
1509678000000,DAL,NOP,-5,0.1111111111111111,0.375
1509678000000,OKC,BOS,-7,0.5714285714285714,0.75
1509678000000,SAS,CHO,7,0.5,0.625
1509678000000,ORL,CHI,-22,0.75,0.16666666666666666
1509678000000,LAL,BRK,12,0.375,0.375
1509678000000,DET,MIL,9,0.625,0.5
1509678000000,PHI,IND,11,0.5,0.625
1509678000000,WAS,CLE,-8,0.5714285714285714,0.375
1509678000000,DEN,MIA,1,0.5,0.42857142857142855
1509678000000,ATL,HOU,-15,0.125,0.6666666666666666
1509678000000,UTA,TOR,-9,0.625,0.5714285714285714
1509764400000,DEN,GSW,-19,0.5555555555555556,0.6666666666666666
1509764400000,CHI,NOP,-6,0.2857142857142857,0.4444444444444444
1509764400000,MIN,DAL,13,0.625,0.1
1509764400000,LAC,MEM,-9,0.7142857142857143,0.625
1509764400000,DET,SAC,9,0.6666666666666666,0.125
1509850800000,TOR,WAS,-11,0.625,0.5
1509850800000,CLE,ATL,-2,0.4444444444444444,0.1111111111111111
1509850800000,LAL,MEM,5,0.4444444444444444,0.6666666666666666
1509850800000,LAC,MIA,-3,0.625,0.375
1509850800000,POR,OKC,4,0.5555555555555556,0.5
1509850800000,SAS,PHO,17,0.5555555555555556,0.4444444444444444
1509850800000,ORL,BOS,-16,0.6666666666666666,0.7777777777777778
1509850800000,HOU,UTA,27,0.7,0.5555555555555556
1509850800000,MIN,CHO,18,0.6666666666666666,0.5555555555555556
1509850800000,NYK,IND,7,0.5,0.5555555555555556
1509940800000,GSW,MIA,17,0.7,0.4444444444444444
1509940800000,ATL,BOS,-3,0.2,0.8
1509940800000,PHO,BRK,-6,0.4,0.3333333333333333
1510027200000,SAC,OKC,8,0.1111111111111111,0.4444444444444444
1510027200000,NYK,CHO,5,0.5555555555555556,0.5
1510027200000,POR,MEM,-1,0.6,0.6
1510027200000,UTA,PHI,-7,0.5,0.5555555555555556
1510027200000,TOR,CHI,5,0.5555555555555556,0.25
1510027200000,CLE,MIL,5,0.4,0.4444444444444444
1510027200000,IND,NOP,-5,0.5,0.5
1510027200000,DEN,BRK,8,0.5,0.4
1510027200000,SAS,LAC,13,0.6,0.5555555555555556
1510027200000,WAS,DAL,-14,0.5555555555555556,0.09090909090909091
1510113600000,BOS,LAL,11,0.8181818181818182,0.5
1510113600000,ORL,NYK,13,0.6,0.6
1510113600000,DET,IND,17,0.7,0.45454545454545453
1510113600000,GSW,MIN,24,0.7272727272727273,0.7
1510113600000,PHO,MIA,-11,0.36363636363636365,0.4
1510200000000,HOU,CLE,4,0.7272727272727273,0.45454545454545453
1510200000000,TOR,NOP,4,0.6,0.5454545454545454
1510200000000,DEN,OKC,8,0.5454545454545454,0.4
1510200000000,WAS,LAL,16,0.5,0.45454545454545453
1510200000000,SAC,PHI,1,0.2,0.6
1510286400000,DET,ATL,7,0.7272727272727273,0.18181818181818182
1510286400000,POR,BRK,-4,0.5454545454545454,0.36363636363636365
1510286400000,UTA,MIA,-10,0.45454545454545453,0.45454545454545453
1510286400000,BOS,CHO,3,0.8333333333333334,0.45454545454545453
1510286400000,SAS,MIL,-7,0.6363636363636364,0.4
1510286400000,OKC,LAC,9,0.36363636363636365,0.5
1510286400000,PHO,ORL,-16,0.3333333333333333,0.6363636363636364
1510286400000,CHI,IND,-18,0.2222222222222222,0.4166666666666667
1510372800000,DEN,ORL,18,0.5833333333333334,0.6666666666666666
1510372800000,SAS,CHI,39,0.5833333333333334,0.2
1510372800000,GSW,PHI,21,0.75,0.5454545454545454
1510372800000,NOP,LAC,8,0.5,0.45454545454545453
1510372800000,NYK,SAC,27,0.5454545454545454,0.2727272727272727
1510372800000,DAL,CLE,-7,0.16666666666666666,0.4166666666666667
1510372800000,HOU,MEM,15,0.75,0.6363636363636364
1510372800000,UTA,BRK,8,0.4166666666666667,0.4166666666666667
1510372800000,PHO,MIN,8,0.3076923076923077,0.6363636363636364
1510372800000,WAS,ATL,19,0.5454545454545454,0.16666666666666666
1510372800000,MIL,LAL,8,0.45454545454545453,0.4166666666666667
1510459200000,OKC,DAL,13,0.4166666666666667,0.15384615384615385
1510459200000,IND,HOU,-23,0.46153846153846156,0.7692307692307693
1510459200000,BOS,TOR,1,0.8461538461538461,0.6363636363636364
1510459200000,DET,MIA,9,0.75,0.5
1510545600000,NYK,CLE,-3,0.5833333333333334,0.46153846153846156
1510545600000,UTA,MIN,-11,0.46153846153846156,0.5833333333333334
1510545600000,MIL,MEM,7,0.5,0.5833333333333334
1510545600000,LAC,PHI,-4,0.4166666666666667,0.5
1510545600000,WAS,SAC,18,0.5833333333333334,0.25
1510545600000,POR,DEN,17,0.5,0.6153846153846154
1510545600000,NOP,ATL,1,0.5384615384615384,0.15384615384615385
1510545600000,GSW,ORL,10,0.7692307692307693,0.6153846153846154
1510545600000,PHO,LAL,-7,0.35714285714285715,0.38461538461538464
1510632000000,DAL,SAS,-6,0.14285714285714285,0.6153846153846154
1510632000000,BRK,BOS,-7,0.38461538461538464,0.8571428571428571
1510632000000,HOU,TOR,-16,0.7857142857142857,0.5833333333333334
1510718400000,ATL,SAC,46,0.14285714285714285,0.23076923076923078
1510718400000,MIA,WAS,-9,0.46153846153846156,0.6153846153846154
1510718400000,MIN,SAS,12,0.6153846153846154,0.6428571428571429
1510718400000,LAL,PHI,-6,0.42857142857142855,0.5384615384615384
1510718400000,POR,ORL,5,0.5384615384615384,0.5714285714285714
1510718400000,MIL,DET,4,0.5384615384615384,0.7692307692307693
1510718400000,NYK,UTA,5,0.5384615384615384,0.42857142857142855
1510718400000,CHO,CLE,-8,0.4166666666666667,0.5
1510718400000,NOP,TOR,-9,0.5714285714285714,0.6153846153846154
1510718400000,MEM,IND,-3,0.5384615384615384,0.42857142857142855
1510718400000,OKC,CHI,13,0.46153846153846156,0.18181818181818182
1510804800000,PHO,HOU,-26,0.3333333333333333,0.7333333333333333
1510804800000,BOS,GSW,4,0.8666666666666667,0.7857142857142857
1510891200000,TOR,NYK,23,0.6428571428571429,0.5714285714285714
1510891200000,DEN,NOP,32,0.5714285714285714,0.5333333333333333
1510891200000,LAL,PHO,-9,0.4,0.3125
1510891200000,CHI,CHO,3,0.16666666666666666,0.38461538461538464
1510891200000,IND,DET,7,0.4666666666666667,0.7142857142857143
1510891200000,SAC,POR,4,0.21428571428571427,0.5714285714285714
1510891200000,CLE,LAC,5,0.5333333333333333,0.38461538461538464
1510891200000,BRK,UTA,11,0.35714285714285715,0.4
1510891200000,DAL,MIN,-24,0.13333333333333333,0.6428571428571429
1510891200000,WAS,MIA,-3,0.6428571428571429,0.42857142857142855
1510891200000,SAS,OKC,3,0.6,0.5
1510977600000,CHO,LAC,15,0.35714285714285715,0.35714285714285715
1510977600000,ORL,UTA,-40,0.5333333333333333,0.375
1510977600000,MEM,HOU,-22,0.5,0.75
1510977600000,ATL,BOS,-11,0.2,0.875
1510977600000,POR,SAC,12,0.5333333333333333,0.26666666666666666
1510977600000,PHI,GSW,-8,0.5714285714285714,0.7333333333333333
1510977600000,DAL,MIL,32,0.125,0.5714285714285714
1511064000000,LAL,DEN,18,0.375,0.6
1511064000000,TOR,WAS,9,0.6666666666666666,0.6
1511064000000,MIN,DET,-3,0.6666666666666666,0.6666666666666666
1511064000000,PHO,CHI,8,0.35294117647058826,0.23076923076923078
1511064000000,MIA,IND,-25,0.4666666666666667,0.5
1511064000000,BRK,GSW,-7,0.4,0.75
1511150400000,PHI,UTA,21,0.5333333333333333,0.4117647058823529
1511150400000,CHO,MIN,16,0.4,0.625
1511150400000,ORL,IND,-8,0.5,0.5294117647058824
1511150400000,SAS,ATL,11,0.625,0.1875
1511150400000,NYK,LAC,22,0.5333333333333333,0.3333333333333333
1511150400000,DAL,BOS,-8,0.17647058823529413,0.8823529411764706
1511150400000,DET,CLE,-28,0.6875,0.5625
1511150400000,MIL,WAS,-11,0.5333333333333333,0.5625
1511150400000,SAC,DEN,-16,0.25,0.5625
1511150400000,NOP,OKC,7,0.5,0.4666666666666667
1511150400000,MEM,POR,-8,0.4666666666666667,0.5625
1511236800000,LAL,CHI,9,0.4117647058823529,0.21428571428571427
1511323200000,NYK,TOR,8,0.5625,0.6875
1511323200000,MEM,DAL,-1,0.4375,0.16666666666666666
1511323200000,SAC,LAL,11,0.23529411764705882,0.4444444444444444
1511323200000,PHO,MIL,-6,0.3888888888888889,0.5
1511323200000,MIA,BOS,6,0.4375,0.8888888888888888
1511323200000,CLE,BRK,10,0.5882352941176471,0.375
1511323200000,HOU,DEN,30,0.7647058823529411,0.5882352941176471
1511323200000,NOP,SAS,17,0.5294117647058824,0.6470588235294118
1511323200000,ATL,LAC,-13,0.17647058823529413,0.3125
1511323200000,MIN,ORL,6,0.5882352941176471,0.47058823529411764
1511323200000,UTA,CHI,30,0.3888888888888889,0.2
1511323200000,CHO,WAS,5,0.4375,0.5882352941176471
1511323200000,PHI,POR,20,0.5625,0.5882352941176471
1511323200000,OKC,GSW,17,0.4375,0.7647058823529411
1511496000000,PHO,NOP,-24,0.3684210526315789,0.5555555555555556
1511496000000,DEN,MEM,12,0.5555555555555556,0.4117647058823529
1511496000000,BRK,POR,-2,0.35294117647058826,0.5555555555555556
1511496000000,IND,TOR,3,0.5555555555555556,0.6470588235294118
1511496000000,ATL,NYK,12,0.16666666666666666,0.5882352941176471
1511496000000,OKC,DET,-1,0.47058823529411764,0.6470588235294118
1511496000000,CLE,CHO,1,0.6111111111111112,0.47058823529411764
1511496000000,GSW,CHI,49,0.7222222222222222,0.1875
1511496000000,BOS,ORL,15,0.8421052631578947,0.4444444444444444
1511496000000,MIN,MIA,-12,0.6111111111111112,0.47058823529411764
1511582400000,CHO,SAS,-20,0.4444444444444444,0.6111111111111112
1511582400000,DAL,OKC,16,0.21052631578947367,0.4444444444444444
1511582400000,IND,BOS,-10,0.5789473684210527,0.85
1511582400000,UTA,MIL,13,0.42105263157894735,0.5294117647058824
1511582400000,PHI,ORL,19,0.5882352941176471,0.42105263157894735
1511582400000,SAC,LAC,-2,0.2777777777777778,0.35294117647058826
1511582400000,HOU,NYK,15,0.7777777777777778,0.5555555555555556
1511582400000,WAS,POR,-3,0.5555555555555556,0.5789473684210527
1511582400000,ATL,TOR,-34,0.21052631578947367,0.6111111111111112
1511582400000,GSW,NOP,15,0.7368421052631579,0.5789473684210527
1511668800000,MIN,PHO,11,0.5789473684210527,0.35
1511668800000,CHI,MIA,-7,0.17647058823529413,0.5
1511668800000,MEM,BRK,-10,0.3888888888888889,0.3333333333333333
1511755200000,IND,ORL,12,0.55,0.4
1511755200000,HOU,BRK,14,0.7894736842105263,0.3684210526315789
1511755200000,NYK,POR,-12,0.5263157894736842,0.6
1511755200000,LAC,LAL,5,0.3888888888888889,0.42105263157894735
1511755200000,GSW,SAC,-4,0.75,0.2631578947368421
1511755200000,PHI,CLE,-22,0.6111111111111112,0.631578947368421
1511755200000,SAS,DAL,7,0.631578947368421,0.25
1511755200000,BOS,DET,-10,0.8571428571428571,0.6666666666666666
1511841600000,SAC,MIL,-25,0.3,0.5
1511841600000,CLE,MIA,11,0.65,0.5263157894736842
1511841600000,CHI,PHO,-5,0.16666666666666666,0.3333333333333333
1511841600000,MIN,WAS,-3,0.6,0.5263157894736842
1511841600000,UTA,DEN,29,0.45,0.5789473684210527
1511928000000,NYK,MIA,29,0.5,0.5
1511928000000,HOU,IND,21,0.8,0.5714285714285714
1511928000000,LAL,GSW,-4,0.4,0.7142857142857143
1511928000000,PHI,WAS,5,0.5789473684210527,0.55
1511928000000,DAL,BRK,-5,0.23809523809523808,0.35
1511928000000,TOR,CHO,13,0.631578947368421,0.42105263157894735
1511928000000,ORL,OKC,13,0.38095238095238093,0.42105263157894735
1511928000000,SAS,MEM,9,0.65,0.3684210526315789
1511928000000,DET,PHO,24,0.6842105263157895,0.36363636363636365
1511928000000,NOP,MIN,-18,0.55,0.5714285714285714
1512014400000,DEN,CHI,1,0.55,0.15789473684210525
1512014400000,LAC,UTA,-19,0.42105263157894735,0.47619047619047616
1512014400000,BOS,PHI,11,0.8181818181818182,0.6
1512014400000,ATL,CLE,-7,0.2,0.6666666666666666
1512014400000,POR,MIL,-12,0.6190476190476191,0.5263157894736842
1512100800000,OKC,MIN,4,0.4,0.5909090909090909
1512100800000,ORL,GSW,-21,0.4090909090909091,0.7272727272727273
1512100800000,WAS,DET,18,0.5238095238095238,0.7
1512100800000,UTA,NOP,6,0.5,0.5238095238095238
1512100800000,MIA,CHO,5,0.47619047619047616,0.4
1512100800000,MEM,SAS,-16,0.35,0.6666666666666666
1512100800000,CHI,SAC,-1,0.15,0.2857142857142857
1512100800000,TOR,IND,5,0.65,0.5454545454545454
1512187200000,BOS,PHO,5,0.8260869565217391,0.34782608695652173
1512187200000,BRK,ATL,-12,0.38095238095238093,0.19047619047619047
1512187200000,DAL,LAC,26,0.22727272727272727,0.4
1512187200000,DEN,LAL,15,0.5714285714285714,0.38095238095238093
1512187200000,POR,NOP,-7,0.5909090909090909,0.5
1512187200000,CLE,MEM,5,0.6818181818181818,0.3333333333333333
1512187200000,PHI,DET,5,0.5714285714285714,0.6666666666666666
1512187200000,MIL,SAC,5,0.55,0.3181818181818182
1512273600000,LAL,HOU,-23,0.36363636363636365,0.8095238095238095
1512273600000,MIN,LAC,6,0.5652173913043478,0.38095238095238093
1512273600000,MIA,GSW,-28,0.5,0.7391304347826086
1512273600000,NYK,ORL,-5,0.5238095238095238,0.391304347826087
1512273600000,OKC,SAS,3,0.42857142857142855,0.6818181818181818
1512360000000,CHO,ORL,10,0.38095238095238093,0.4166666666666667
1512360000000,NOP,GSW,-10,0.5217391304347826,0.75
1512360000000,PHI,PHO,-14,0.5909090909090909,0.3333333333333333
1512360000000,DAL,DEN,17,0.2608695652173913,0.5909090909090909
1512360000000,SAS,DET,3,0.6521739130434783,0.6363636363636364
1512360000000,UTA,WAS,47,0.5217391304347826,0.5454545454545454
1512360000000,IND,NYK,18,0.5217391304347826,0.5
1512360000000,CHI,CLE,-22,0.14285714285714285,0.6956521739130435
1512360000000,ATL,BRK,-20,0.22727272727272727,0.36363636363636365
1512360000000,MEM,MIN,3,0.3181818181818182,0.5833333333333334
1512360000000,BOS,MIL,11,0.8333333333333334,0.5714285714285714
1512446400000,OKC,UTA,6,0.45454545454545453,0.5416666666666666
1512446400000,POR,WAS,-14,0.5652173913043478,0.5217391304347826
1512446400000,TOR,PHO,13,0.6666666666666666,0.36
1512532800000,SAS,MIA,12,0.6666666666666666,0.4782608695652174
1512532800000,NOP,DEN,9,0.5,0.5652173913043478
1512532800000,ORL,ATL,4,0.4,0.21739130434782608
1512532800000,MIL,DET,4,0.5454545454545454,0.6086956521739131
1512532800000,CLE,SAC,6,0.7083333333333334,0.30434782608695654
1512532800000,NYK,MEM,11,0.4782608695652174,0.34782608695652173
1512532800000,CHO,GSW,-14,0.4090909090909091,0.76
1512532800000,IND,CHI,2,0.5416666666666666,0.13636363636363635
1512532800000,LAC,MIN,-6,0.36363636363636365,0.56
1512532800000,BOS,DAL,7,0.84,0.2916666666666667
1512619200000,PHO,WAS,-10,0.34615384615384615,0.5416666666666666
1512619200000,BRK,OKC,5,0.391304347826087,0.4782608695652174
1512619200000,UTA,HOU,-11,0.52,0.8181818181818182
1512619200000,PHI,LAL,-3,0.5652173913043478,0.34782608695652173
1512705600000,NOP,SAC,-7,0.52,0.2916666666666667
1512705600000,IND,CLE,4,0.56,0.72
1512705600000,MIL,DAL,7,0.5652173913043478,0.28
1512705600000,SAS,BOS,3,0.68,0.8461538461538461
1512705600000,ORL,DEN,-14,0.4230769230769231,0.5416666666666666
1512705600000,CHO,CHI,-8,0.391304347826087,0.13043478260869565
1512705600000,MEM,TOR,-9,0.3333333333333333,0.6818181818181818
1512705600000,DET,GSW,-4,0.5833333333333334,0.7692307692307693
1512792000000,MIL,UTA,17,0.5833333333333334,0.5
1512792000000,MEM,OKC,-1,0.32,0.4583333333333333
1512792000000,CHO,LAL,-11,0.375,0.375
1512792000000,POR,HOU,-7,0.5416666666666666,0.8260869565217391
1512792000000,LAC,WAS,1,0.34782608695652173,0.56
1512792000000,CLE,PHI,7,0.6923076923076923,0.5416666666666666
1512792000000,ATL,ORL,7,0.20833333333333334,0.4074074074074074
1512792000000,CHI,NYK,2,0.16666666666666666,0.5
1512792000000,PHO,SAS,-3,0.3333333333333333,0.6923076923076923
1512792000000,BRK,MIA,-12,0.4166666666666667,0.4583333333333333
1512878400000,DET,BOS,-10,0.56,0.8148148148148148
1512878400000,NYK,ATL,4,0.48,0.24
1512878400000,IND,DEN,10,0.5769230769230769,0.56
1512878400000,MIN,DAL,5,0.5769230769230769,0.2692307692307692
1512878400000,SAC,TOR,-15,0.32,0.6956521739130435
1512878400000,NOP,PHI,7,0.5,0.52
1512964800000,HOU,NOP,7,0.8333333333333334,0.5185185185185185
1512964800000,CHI,BOS,23,0.2,0.8214285714285714
1512964800000,GSW,POR,7,0.7777777777777778,0.52
1512964800000,LAC,TOR,5,0.375,0.7083333333333334
1512964800000,MEM,MIA,-25,0.3076923076923077,0.48
1512964800000,OKC,CHO,-13,0.48,0.36
1513051200000,SAC,PHO,7,0.3076923076923077,0.32142857142857145
1513051200000,BRK,WAS,5,0.4,0.5384615384615384
1513051200000,CLE,ATL,9,0.7037037037037037,0.23076923076923078
1513051200000,MIN,PHI,-6,0.5925925925925926,0.5
1513051200000,NYK,LAL,4,0.5,0.4
1513051200000,DET,DEN,-19,0.5384615384615384,0.5384615384615384
1513051200000,DAL,SAS,6,0.25925925925925924,0.7037037037037037
1513137600000,ORL,LAC,-11,0.39285714285714285,0.4
1513137600000,WAS,MEM,6,0.5185185185185185,0.2962962962962963
1513137600000,IND,OKC,-5,0.5925925925925926,0.46153846153846156
1513137600000,BOS,DEN,6,0.7931034482758621,0.5555555555555556
1513137600000,NOP,MIL,7,0.5,0.6
1513137600000,CHI,UTA,3,0.23076923076923078,0.48148148148148145
1513137600000,PHO,TOR,-6,0.3103448275862069,0.68
1513137600000,MIA,POR,-7,0.5,0.5
1513137600000,HOU,CHO,12,0.84,0.38461538461538464
1513224000000,GSW,DAL,15,0.7857142857142857,0.2857142857142857
1513224000000,MIN,SAC,23,0.5714285714285714,0.3333333333333333
1513224000000,ATL,DET,-14,0.2222222222222222,0.5185185185185185
1513224000000,BRK,NYK,-7,0.4230769230769231,0.5185185185185185
1513224000000,CLE,LAL,9,0.7142857142857143,0.38461538461538464
1513310400000,WAS,LAC,9,0.5357142857142857,0.4230769230769231
1513310400000,MEM,ATL,2,0.2857142857142857,0.21428571428571427
1513310400000,MIL,CHI,-6,0.5769230769230769,0.25925925925925924
1513310400000,CHO,MIA,-6,0.37037037037037035,0.48148148148148145
1513310400000,IND,DET,-6,0.5714285714285714,0.5357142857142857
1513310400000,ORL,POR,-7,0.3793103448275862,0.5185185185185185
1513310400000,TOR,BRK,33,0.6923076923076923,0.4074074074074074
1513310400000,HOU,SAS,15,0.8461538461538461,0.6785714285714286
1513310400000,BOS,UTA,-12,0.8,0.4642857142857143
1513310400000,DEN,NOP,6,0.5357142857142857,0.5172413793103449
1513310400000,PHI,OKC,-2,0.5185185185185185,0.48148148148148145
1513396800000,MIN,PHO,-2,0.5862068965517241,0.3
1513396800000,CLE,UTA,9,0.7241379310344828,0.4827586206896552
1513396800000,SAS,DAL,2,0.6551724137931034,0.27586206896551724
1513396800000,MEM,BOS,-9,0.3103448275862069,0.7741935483870968
1513396800000,CHO,POR,-2,0.35714285714285715,0.5357142857142857
1513396800000,MIA,LAC,5,0.5,0.4074074074074074
1513396800000,HOU,MIL,4,0.8518518518518519,0.5555555555555556
1513396800000,NYK,OKC,15,0.5357142857142857,0.5
1513483200000,WAS,CLE,-7,0.5517241379310345,0.7333333333333333
1513483200000,TOR,SAC,15,0.7037037037037037,0.32142857142857145
1513483200000,BRK,IND,-12,0.39285714285714285,0.5517241379310345
1513483200000,DET,ORL,4,0.5517241379310345,0.36666666666666664
1513569600000,IND,BOS,-1,0.5666666666666667,0.78125
1513569600000,MIN,POR,1,0.5666666666666667,0.5517241379310345
1513569600000,SAS,LAC,18,0.6666666666666666,0.39285714285714285
1513569600000,LAL,GSW,-2,0.37037037037037035,0.7931034482758621
1513569600000,CHI,PHI,2,0.2857142857142857,0.5
1513569600000,ATL,MIA,6,0.20689655172413793,0.5172413793103449
1513569600000,CHO,NYK,18,0.3448275862068966,0.5517241379310345
1513569600000,DAL,PHO,-6,0.26666666666666666,0.3225806451612903
1513569600000,HOU,UTA,21,0.8571428571428571,0.4666666666666667
1513569600000,OKC,DEN,1,0.4827586206896552,0.5517241379310345
1513656000000,WAS,NOP,10,0.5333333333333333,0.5
1513656000000,MIL,CLE,3,0.5357142857142857,0.7419354838709677
1513656000000,PHI,SAC,-6,0.4827586206896552,0.3103448275862069
1513742400000,CHO,TOR,-18,0.36666666666666664,0.7142857142857143
1513742400000,DEN,MIN,-8,0.5333333333333333,0.5806451612903226
1513742400000,HOU,LAL,-6,0.8620689655172413,0.35714285714285715
1513742400000,BRK,SAC,-5,0.3793103448275862,0.3333333333333333
1513742400000,BOS,MIA,-1,0.7878787878787878,0.5
1513742400000,DAL,DET,17,0.25806451612903225,0.5666666666666667
1513742400000,ATL,IND,-10,0.23333333333333334,0.5483870967741935
1513742400000,OKC,UTA,28,0.5,0.45161290322580644
1513742400000,GSW,MEM,13,0.8,0.3
1513742400000,POR,SAS,-2,0.5333333333333333,0.6774193548387096
1513742400000,LAC,PHO,13,0.3793103448275862,0.34375
1513742400000,CHI,ORL,18,0.3103448275862069,0.3548387096774194
1513828800000,UTA,SAS,11,0.4375,0.6875
1513828800000,PHI,TOR,-5,0.4666666666666667,0.7241379310344828
1513828800000,PHO,MEM,2,0.3333333333333333,0.2903225806451613
1513828800000,CLE,CHI,3,0.71875,0.3333333333333333
1513828800000,NYK,BOS,9,0.5333333333333333,0.7647058823529411
1513915200000,MIA,DAL,12,0.5161290322580645,0.28125
1513915200000,BRK,WAS,35,0.36666666666666664,0.5483870967741935
1513915200000,HOU,LAC,-10,0.8333333333333334,0.4
1513915200000,ORL,NOP,-14,0.34375,0.4838709677419355
1513915200000,DET,NYK,3,0.5483870967741935,0.5483870967741935
1513915200000,OKC,ATL,3,0.5161290322580645,0.22580645161290322
1513915200000,POR,DEN,-17,0.5161290322580645,0.5161290322580645
